Guild,Kills,Deaths,Fame
The Azure Accord,1,2,32822
DragonForce,5,10,357373
Beggars Of Thetford,1,2,97989
P O I S O N,2,4,218219
BU ANG,7,14,2674830
HIGH RATE,1,2,35718
EternaI,1,2,59827
Koii,1,2,6912
RENEWAL,1,2,39312
All JB Bro,1,2,139875
SOULMATE IND,1,2,44176
METEOR STREET,3,6,598512
Da Boys,1,2,114059
LEGION BYZANTIUM,2,4,318607
NoobGaming_YT,1,2,321839
GOATED,2,4,4847
K3SUNYI4N,3,6,334782
The Ruthless Order,3,6,110711
Sci,4,8,820796
Forsaken Light,4,8,2099467
HouChangYi,1,2,101259
Friendly PVE,1,2,172846
Soop,4,8,114963
ZINGERS,2,4,60327
Black M0nkey,5,10,1125006
Royal Ventures,1,2,69685
Wings of Valor,1,2,62932
BLACK_ZONE,1,2,15598
BLACK WATER,5,10,665238
Having Funn,5,10,986989
Empusa,1,2,142762
toricomlany,1,2,260848
CtrlAltDefeat,1,2,65608
Dawn Hearts,1,2,27456
BlackTree,1,2,182646
LightWeightBby,6,12,309813
Im so hungry I could eat a dog,7,14,939962
PANTYniAUNTY,7,14,559161
BeeBooGarden,1,2,101084
maoxiaojie,4,8,150424
Adventure Travel Inc,1,2,6592
Abyss Hunters,1,2,313628
M i n e c r a f t,1,2,144812
Nightfall Cartel,3,6,167993
Naughty Panda,2,4,492024
SNAKES OF SKY,3,6,412558
AVA Tactical Squad,1,2,117049
Rape And Robbery,1,2,37338
Kocorea,1,2,3963
Dragon Crazy DxD,1,2,127886
Starleaf Cafe,2,4,150060
GLEAN,1,2,666188
MLG13,1,2,40429
Rogue Cat,10,20,848152
Chicken Nuggets,4,8,394952
DAY R SURVIVAL,1,2,29990
CAIJI FAMILY,2,4,321241
Kingdom_of_God,1,2,91709
ONIKU slayer,1,2,101472
uRu_home,1,2,86980
NewNew Young,5,10,3906192
Yugto,2,4,160594
CASH CORE,2,4,69450
TUK TUK,1,2,217480
The Blaze,1,2,73630
cailummia,1,2,904
B A R E K,2,4,80044
Look,1,2,14165
Empty Pocket,1,2,167006
MYANMAR NO1,1,2,338490
ChoonWah,1,2,85246
FLiP,1,2,21840
cheshire cat,1,2,50586
LowKey167,1,2,86746
peace war found,5,10,654374
Moment,4,8,486246
BLACK BANDIT,1,2,17124
Himag-Sikan,5,10,396777
Free Butterfly,88,178,8524895
C O V Y,442,901,84263972
AZKALZ,24,49,2912393
FUS1ON,20,41,6781247
Elden Ashborn,98,201,17536676
The Northern Lands,94,193,20346115
Tree_Of_ Faith,106,220,12454449
Tokhang,348,723,116977671
Avalnom,35,73,7871323
GIGAN VIII,23,48,3817096
R O A M,11,23,3033964
AK-74,21,44,3977244
INDONESIA MERDEKA,21,44,3057841
Midnight Rose,155,327,15453281
M A R S,9,19,843308
TONPA GANG,142,300,23551533
DRYGOON,8,17,318760
CAOTAIBANZI,120,256,23351881
God_Of_War,32,69,3925536
YIBAMBE STRONG,6,13,875197
Ado XD,6,13,2684143
NB FOREVER,6,13,1293637
ATOMIC STERLING,6,13,285642
ABSURDVOH,17,37,2316486
Red Circle,53,116,9134238
First meow meow,51,112,21414491
THE SILENT REQUIEM,5,11,497271
OneFame,10,22,1167108
Qouhaa,5,11,539529
I M P E R I A L,5,11,7889893
PhanHaSib,5,11,987529
R O G U E,22,49,6429587
Gather Anti Gather,65,145,31318113
Mid,13,29,9904346
One Shot,54,121,6923116
Gravity Legion,4,9,3142432
Chosen Few,40,90,7329193
TAKEDA 24,12,27,1430935
GaoLaoZhuang,48,108,7923361
ULTIMATE REALM,82,185,7891678
The Flying Dachshund,14,32,1508941
THE WARRI0RS,100,230,16393941
happy chicken,13,30,4957678
The Northern Constellations,26,60,9482112
4vX,12,28,1819483
KOREAAN,3,7,595204
Give you a punch rubbish,3,7,153612
POLSEK ALBION TIMUR,15,35,1637426
Phantom Tavern,6,14,1475283
qui trans mare,3,7,69626
Family Type,12,28,2210843
Never Regret,3,7,295614
CrossBlade,3,7,318687
King Doom,6,14,561634
NAYU,3,7,650584
PEOPLES CRUSADE,3,7,250705
SZ Reborn,3,7,129102
BLACK FLAG TRADERS,3,7,585035
Spero Spera,179,421,43134971
MANIFEST,301,710,36802843
Snowflakes,11,26,1870047
Tengkorak,11,26,985657
Anvilanche,11,26,986362
Reiver,32,76,3513354
Agila,21,50,5638447
nanjingdapaidang,15,36,2173850
L O C U S T,10,24,1481682
L O S T,5,12,294699
Alone in The Mist,60,145,5176380
Endernations,149,363,21615970
Communist Youth League,9,22,2826682
DragonWorld,11,27,2649141
B-E-L-A-T-squad,13,32,2375449
KAI RUY,17,42,1932758
octugram,157,388,9706757
VietNam TheFord,21,52,2115513
Wicked Croc,23,57,2930208
Karmic,282,699,84945697
II Aarambh II,37,92,2018393
xNEMESISx,4,10,259790
69UTC,4,10,802468
Frost Reapers,2,5,800605
KINGS CRUSADE,6,15,651622
S K U L L C R U S H E R S,2,5,294131
Three Sword Style,6,15,249126
fantasy bar,2,5,460787
STARing WOLF,2,5,101733
Gungn1r,4,10,94479
Eternal Obsidian,36,90,4852898
SAOdeyapi,2,5,3978767
Mengobrols,2,5,373953
LovePve,2,5,851943
Skip Tutorial,6,15,568173
Batulicin City,4,10,429160
Peng Lai Xian Jing,103,260,23877533
QUILL,20,51,2236278
SKY WISH,16,41,2363080
W BLOOD,7,18,544570
Cao Lao Trang,42,108,6245116
FlavaClouds,7,18,14347544
G T R,7,18,2845521
Shinsengumi,7,18,434808
THE-IMMORTALS,108,279,22245228
Sanity Eclipse,22,57,25292785
RAKSTAR,10,26,1500222
Green Knights,5,13,1688561
Gold Bless,5,13,3959769
Believers,50,130,6428403
Gryphons Honor,5,13,1228755
Avenger Regroup,35,91,8372318
Korean Knights,5,13,871881
SLAF,28,73,2182647
LGBT LetsGrowBusinessTogether,16,42,2034839
ALAS KWATRO,58,154,6375488
beautiful girl,3,8,114362
SHENJI,3,8,874425
gao xiao,3,8,862377
Suzuran Empire,3,8,107847
I N F A M O U S,3,8,110613
Ice Age 2002,10,27,1687135
eRa Empire,164,443,32539805
RABBIT RAIDERS,82,222,13574455
1GU 1GU,38,103,7280155
ADARNA,8,22,2280372
waku,4,11,340220
HIGALA,4,11,98859
StormCloud,4,11,1034203
New_World_Order,28,77,2958895
Crusaders of the North,25,69,4052007
JRX,13,36,3851821
Government Program,9,25,1098747
OPFarmer,19,53,2045106
Emergency,24,67,11588414
TW-Club,5,14,303002
E X l L E,10,28,5401011
YanHuang,5,14,778837
The Rice of Asian,32,90,2523626
Muhehehe,6,17,335534
MIGI_TW,6,17,573085
PETANI BERSENJATA,12,34,833876
VIET NAM ssm,55,156,5190217
PinoyHinayopz,26,74,5339728
Allvg,65,186,24020189
HollowCrown,8,23,686875
StrayCats,8,23,492327
the second will,9,26,1405163
Creative God,19,55,3551419
R E D - B O S S,24,70,1892836
pig bank,42,123,4749654
CookieMAN,28,82,4445130
R E X I S,39,116,10303367
Commonwealth of Albion,1,3,8432
indo_zx,1,3,71673
STGC,1,3,264642
HuyenThienTong,2,6,86216
TiGiGi,6,18,1033285
djlooklol,1,3,36814
Violence After Inspect,1,3,83556
WarGod,3,9,191483
0ne_Love,2,6,628802
Emperor-Kingdom,4,12,847708
king inahmo,1,3,171886
jian lai,3,9,1245120
D_MINGSSS,2,6,302321
JAPANTZ,1,3,140709
PENGEMBARA JANTAN,1,3,127135
BANDlT,5,15,803817
WINDPhoenix,21,63,9377343
REBEL DAGGER,1,3,323368
Silver Bullet,9,27,2747774
Royal Vanguard,15,45,1526552
Pokai Blinders,1,3,99395
peace maker,1,3,203050
Dont come in,3,9,474021
ShinShop,1,3,167264
S C A V E N G E R,1,3,32513
Chicken Joy,1,3,107179
Scheisse,1,3,373936
Shut It,4,12,1743057
Titan Blaze,7,21,636890
SlowLife,8,24,917373
GARDENIA,1,3,50586
Cowboys,7,21,8367383
GLORY HOLE,1,3,33639
KumaKuma,1,3,405583
Gnosa,5,15,419748
Umbral Descent,1,3,454151
AVARED,1,3,138244
G o o d,1,3,494180
RIDE n ROLL,1,3,106810
POLDA JABAR,3,9,939042
Martlock Tales,1,3,132797
CELESTIAL PATH,1,3,29127
KinG Of SilA,1,3,1450271
BURONAN,12,36,1157321
maternaldisaster,1,3,107799
All In Fighting,1,3,51107
Crimson Valkyries,1,3,108879
TH original GG,1,3,601870
The Shady Dragon Inn,1,3,112232
Lokheim,18,54,1649598
PorkyPie,1,3,528028
NeverGgUup02,1,3,119847
FOR IN FIN,2,6,339015
Hunter Bz,1,3,667469
Golden Reverie,1,3,47668
Alter World,1,3,422527
Fayelope,1,3,84279
Lune,3,9,552207
R Back,1,3,888463
LowKey Legends,3,9,143737
SABBATH CREW,2,6,84159
Takanome,1,3,133137
P_O_R_S_C_H_E,1,3,326934
Eternal Blaze,1,3,604539
BEGAL PAYUDARA,1,3,14611
XHUNTER,1,3,73108
Noldor,1,3,110762
Order of Ares,1,3,15836
Squad of Shining Stars,1,3,205275
The Freemen League,1,3,68999
kill pigs,1,3,155534
Golden land Warriors,1,3,106773
SERIGALA HITAM,1,3,248454
DeathRave,1,3,81000
Shanghai Maid Cafe,1,3,106757
philippine golden cobra,2,6,219286
Academy,1,3,27690
Black Antlers,2,6,357866
Camilers,4,12,641294
THEMERCENARY,36,109,4418090
Verdant Ring,18,55,2249502
GENKOTSU,15,46,1810633
Ghost Face,67,206,7556130
C H I L L,12,37,1096702
kings mansa musaa,44,136,3046173
G U I L D,15,47,2182379
THE HOMELESS MEN,7,22,625047
Gondor,7,22,1003270
B L A C K P E A R L,44,139,8351844
Reduvia,5,16,1103842
SpaceWolves,13,42,2557964
White_House,4,13,173820
Deadlynewbies,4,13,197765
NEVERLUS,4,13,603725
Mochi Kingdom,27,88,1918588
CONQUERORSS,3,10,288751
QWEWQ,3,10,844266
FREE FOR ALL,6,20,463812
Fk Core,3,10,120125
HaChiu,3,10,973575
LOOKOUTS,6,20,564508
Lym World,23,77,1945653
Astartes,57,191,8424686
WARGA KONOHA,5,17,391177
Dok2,5,17,1166951
HELLO KOREA,7,24,625740
F L A W,9,31,208958
DNS,9,31,1254985
Man Down,2,7,109218
Walter,4,14,314390
Deadman Wonderland,12,42,2385161
Black2White,2,7,42930
Snow baII,4,14,1317546
Asgardian Farmer,2,7,197884
JSK,2,7,45772
DEATH PARADE,4,14,1215437
TrueMatch,2,7,379621
Mam-moth,18,63,2186286
Rising Winds,11,39,2174489
Hudyat,11,39,1899625
bosaBOSS,9,32,1610468
MENGXIN,9,32,492005
FORTUNAtE,7,25,781171
Chlamydia,57,204,5495327
GFN-GFN,10,36,1040256
GARUDA,3,11,766701
NoEyeDeer,6,22,659732
kawanmlati,3,11,398840
Goal Killers,9,33,940656
PH-Crusaders of Light,3,11,507945
SHADOW X HUNTER,3,11,219225
ZERAVIM,3,11,625909
Packet Loss,30,112,3375412
My Lethal Pony,4,15,2015839
Army of Ape,5,19,1066104
Albions Ark,18,70,1774246
N E O - H E R O,31,122,5893676
War Bears,1,4,298707
Mist killer,1,4,504985
Doraemon Team,1,4,12165
climbers-cn,1,4,182581
GARUDA LEGION,5,20,586739
Blue coral,7,28,1464249
Doritos,2,8,395310
BOB CATS,1,4,127583
Creation Camp,3,12,337738
LolitaSOS,1,4,434884
NUGGATHE,6,24,437306
Crystal Icarus,3,12,895335
MO GU II,1,4,294850
ALA ALBA,10,40,721819
P T,1,4,167814
jini,1,4,59861
Omega Planetes,1,4,55123
THAILAND EAGLE,1,4,46711
KELAPA_SAWIT,1,4,189326
SUN RISE,1,4,398836
Bua Liem,1,4,23123
HEGEMONY,5,20,1316492
Die For cat,1,4,17232
A1A2A3A4,1,4,490896
sang mc,1,4,64008
MARTLOCK_ELITE,1,4,135084
Ganker Pemula,1,4,346963
THE LEGENDARY,1,4,215136
Traitors of the Impure,1,4,153108
Paramount Dance Hall,1,4,340352
strange thief,3,12,148241
HerJieZL,1,4,224200
AirVendor,1,4,38454
Anggota-DPR,3,12,1305358
Professional Liars,1,4,10488
CRIMSON CONCLAVE,2,8,79390
B1G MAPLE,1,4,72628
Poverty Hunter,1,4,46458
Svartalfheim,1,4,6000
MaYingJiou,1,4,3339716
LakeSide Villa,1,4,132276
NAZI,1,4,224235
ONE COMMAND,1,4,17577
SoloActivities,1,4,11049
ISKRA,5,20,463896
IRON BONES,1,4,240461
WSNiBaBa,1,4,132873
CONGREGATION OF INFINITY BLADE,3,12,245219
KNIGHT OF MARSH,1,4,426760
Unicrom,1,4,47328
MakeGuild,1,4,444425
Lymhurst Ranger,3,12,433094
DEVIANTS,1,4,21216
TheGreyKnight,19,77,4196531
Idochine,13,53,2862605
RAGNAROK,6,25,1376929
SpartanS 300,26,109,2709688
jaya groub,5,21,1455089
Harmonia Eternity,5,21,1289361
GTO Nazarick,5,21,485382
Fofo_0721,4,17,443241
Mythical Knight,3,13,506669
Endless Combat,9,39,11711919
DARK SUNN,3,13,870432
Freedom_Castle,3,13,218492
BLOOD GANG KH,6,26,1337883
Guerilla Warriors,14,61,2062768
your big papa,2,9,27750
MAX YAWASTAPPEN,2,9,658366
Red Silent,2,9,926632
PSYCHOPOMP,2,9,87986
BENDAHARA,2,9,437827
GoldenRuner,2,9,312449
MooMoo,7,32,1612134
Gilaguild,37,170,9832865
DHS,5,23,1654037
The Castle Knights,5,23,842899
Black Claw,3,14,127681
Enjoy Life First,3,14,171090
L I B E R A T I O N,3,14,345300
SIS-XXX,3,14,190955
GymRats,7,33,1515549
Red_Circus,4,19,757815
DRIFTERS UNITED,8,38,1021173
WhiteDragons,5,24,352287
The Elders Pact,6,29,1006061
RoadToJava,1,5,182494
Thekno,1,5,102126
70bbe,1,5,104202
Summar,1,5,120662
3RB,1,5,40294
ninhbinh,1,5,181272
FRONT2BRAWL,2,10,2100127
Parrot soap TH,1,5,233008
Bot saba,1,5,203385
Free Country,1,5,30287
INDOTIM,1,5,145578
Customer Support,2,10,1214798
desert cat,2,10,379805
Albion Royal Mercenaries,3,15,628887
NRDSSB,1,5,15576
Tiger123,2,10,463083
BLACKWATCH,1,5,83145
Pink Guava,1,5,141709
CASTLE ASAN,1,5,7807
The Lightbringers,1,5,71374
B L A C K L l S T,2,10,928484
KPA,1,5,154155
Ursular,3,15,707861
Private Const,2,10,393097
Silent Power,3,15,1519876
great hammer gang,1,5,299922
Partai Komunis,1,5,128800
VALOR LEGION,1,5,80979
Zero to Hero-CN,1,5,448176
Fallen Legions,5,25,1527992
BLackSilver,1,5,91854
New heliansheng,8,41,9334865
The Last Generation,7,36,159507
Tamilaga Vettri Kazhagam,12,63,2814875
Gankrs life,3,16,244617
ArcTheLad,3,16,352737
Call to Heaven,7,38,701486
An Guild,2,11,89445
Marlboro Club,2,11,237598
VN Cong San,4,22,621753
tamago X gohan,5,28,835909
FATE-Excalibur,8,45,956917
Global Unity,6,34,1080656
descend,3,17,505941
Mem0ry,11,63,836290
vermilion,9,52,6234152
SINGAMAS XI,6,35,485608
anomali SILUMAN,6,35,1314145
JustGather,1,6,36661
WINTERGUARD,1,6,440259
Fools Gold,1,6,92289
gang of three,1,6,407196
Petanii,1,6,200217
321 Demass,32,192,4405591
Parmata,1,6,119423
1988 JINTEK,1,6,172693
9o6,1,6,73654
Eternal Dream,1,6,453001
The Gang,3,18,396559
The REVENGERS,3,18,218794
MEMORY 007,1,6,208161
BoneBrothers,2,12,304373
MOONBLADE,4,24,438289
TONGKRONGAN,1,6,601426
TERMUL,1,6,40634
R A S C A L,1,6,113280
Sweetheart Boom,1,6,216836
MORGANACULT,1,6,70285
Fight Or Run,23,141,7621673
Guardians of Albion,5,31,962751
PaoComOvo,2,13,335124
Ez-1,4,26,649298
AyoWtfBro,2,13,433762
HARAISE,2,13,437834
Money Belief,7,46,7540963
NCRE,3,20,2476433
BighealEya,3,20,599682
TAINETS,4,27,575681
Shadows of Dead Can Gods,1,7,239638
Multi-Nations,2,14,370360
YANG233,1,7,131523
Laughing Coffn,3,21,371100
Eagle Army,1,7,410780
ON ME,3,21,1301317
PersonalManager,1,7,42253
Ashes of Illusion,1,7,29628
The Noobiez TH,2,14,202654
Legio Nova Roma,1,7,361384
THE SEEKERS,1,7,10462
S E V E N,1,7,123289
Search Party,1,7,123855
ODOMO lol,4,28,476901
High IP Low IQ,1,7,383225
NAGA PEOPLES FRONT,4,29,196314
Ironclad Concord,3,22,221173
What A Brawl,2,15,2943716
DEITIES,2,15,359009
Use Cleanse,6,45,991285
S I L A H I S,2,15,354710
Shi En,1,8,65360
GRAVEBORN,1,8,247076
killyou,1,8,222894
GP Water,1,8,82993
Brightshield,1,8,102295
TOKYO_ANTI,1,8,456370
The Undead Angels,3,24,542926
Geney Riodan,1,8,83358
SAMURAI SPIRITS,1,8,69278
Albion Newbie Union,1,8,28295
Arcane armada,3,25,777052
Arena Ghost,3,25,537957
Demon Fang,2,17,89683
DAWUYU,2,17,207608
CatTester,2,17,207583
Galthering,6,53,621839
PINOY_GUILD,2,18,300004
C H I,2,18,1737484
Desire,1,9,65889
Albion Newbie Home,1,9,184103
ULTRAMAN ALBION,1,9,90375
asile,7,63,1144677
Elbonia,5,46,350845
Wayfinder Knights,2,19,211109
HIRAYAH,5,50,1377486
tusi,2,20,1450247
BLACK STAR,1,10,170731
NAH25,1,10,46789
TianTuteros,2,20,265352
TUAN,1,10,995472
Raven Reaper,1,10,249426
KocoreaVill,1,10,204122
KINGSLAND,1,10,357638
JUSTICE FROM ABOVE,1,11,575635
THE_SINNERS,2,22,245683
Hellen killer,1,11,141726
The Black List,1,11,879893
Geng Komplek,1,11,1814502
SMURF,1,11,1347049
Minerva-j,2,23,6523505
U N D E R R A T E D,2,23,68417
Elitist Vanguard,4,46,377105
123qaz,1,12,3943698
gonghdy,1,12,0
Shelled Chestnuts,2,24,22554
TingDiDaAIYiJiaMeng,1,12,199297
ETERNAL CRUSADE,3,37,95565
RADlANCE,1,13,77560
REDHAWKS,1,14,225366
DRAGONRIDER OF PERN,1,14,123656
Endless Night,1,14,255274
PINOY G,1,14,491553
D I V I N I U M,1,14,909606
KRAVENIX,1,15,142082
O U T L A W,1,15,766224
Whirlwind,1,15,71317
25k,1,16,667408
under60,1,18,22935
AVELEON,1,20,459195
MoonHaven,1,23,2108509
NeGalius,1,37,1140931
Austere,0,2,41898
HarumManis,0,2,1797
Partai Buruh Indonesia,0,2,51459
HYDRA REQUIEM,0,1,0
TOL,0,1,0
Fudzbiel,0,1,108281
newnursing island,0,2,463975
RunOrDie,0,4,8290
Gold_Taiwan,0,1,0
YVES SAINT LAURENT Y,0,1,0
Gamanei fans club,0,2,0
67,0,1,0
MY LEGACY 80AN,0,10,223229
Knight Kingdom,0,6,0
HidE0ut,0,11,136615
Infected Valhalla,0,1,0
GOTHAM KNIGHTS,0,1,86491
DAWN OF LIGHTS,0,4,52254
HK01,0,1,0
S P A D E,0,9,102715
PENJAGA BUMI,0,1,0
Indian Guild,0,1,31779
BARUDAK LYMHURST,0,4,32080
Dark Soul II,0,1,86605
EMPERORZ,0,1,0
BBC AutoFister,0,2,38048
ME and ME,0,4,1977
S N O W F L A K E,0,1,92940
PT Batara,0,3,8566
Albion newbie Guild,0,5,77985
CangCute,0,1,91691
PK Hunter,0,1,0
Gather Only,0,1,0
ABCDefgh,0,1,0
80S Guild,0,2,37876
Beck,0,1,0
Bujank Empire,0,2,7790
The Black Tribunal,0,1,15863
redmaomao,0,3,4934
Verdant Stoic,0,1,0
BAHOgamers,0,2,38027
Epitaph,0,4,4286
LEMBU SI PENJELAJAH,0,1,0
G R I M REAPERS,0,1,34322
free666,0,2,0
Fr Bailand,0,5,235338
JAWA BERDARAH,0,1,12975
TDCJ,0,1,15400
21Gangsta,0,1,7278
Fallen Knights,0,3,12098
give me ox,0,4,2463
ReadyPlayer1,0,1,0
VIORIF,0,6,261632
PPV,0,3,2682
EASTWARDD,0,1,0
Crown of Ash,0,1,0
ASBO,0,1,0
Neophyte Vanguard,0,2,1112
monkey monkey,0,1,6159
CrusadeR K1ngS,0,2,0
747,0,1,57489
CookieGamblers,0,1,0
We are,0,2,38556
JAPANESE GATHERERS,0,1,0
RAKUTAI,0,5,5381
Ayutthaya Warhost,0,1,0
Yesllsvllsv,0,1,11223
Night Guests-TF,0,1,0
DIU LUN 7 NEI,0,12,3732358
Illusional,0,2,2175418
YUN DUAN,0,2,80925
Spydigong,0,1,0
O P I U M,0,1,43572
KABILAND,0,1,0
Okumura,0,1,13728
Thyme Raiders,0,3,76152
KAIBUSHI,0,2,236986
BOLK_Phutzz,0,1,0
GuildLess,0,2,0
Jotenheimr,0,1,0
UItimate Hunter,0,1,0
manipur looters,0,1,0
Roanapur,0,1,0
Monkey MZ,0,1,17207
Hudson Construction,0,1,64754
Beans,0,2,0
Yungboi Testiculars,0,1,117003
LeGucci,0,4,354470
Calderock,0,1,0
AZSN,0,1,0
SoloGanker,0,1,0
Situationist,0,2,27683
Aku Wong Jowo Mas,0,1,6228
Haji,0,1,0
Ware_House,0,2,12979
Pussi Gang 69,0,9,84050
MockingBird7,0,2,509364
ThE Manuevers,0,5,65597
TN HUNTERS,0,1,0
Blue Ice,0,4,52465
GEMI,0,1,0
ashersmasher,0,3,0
EGO EAST,0,2,5160
SpreadyourGirlfriendPuzzy,0,1,26637
TaungPawTarLay,0,1,0
So-so,0,1,0
Utopia Forever,0,1,0
GhostNation,0,1,12675
MALTA FEVER,0,4,8642
CRAFTERS21,0,3,6396
Frost Enjoyer,0,3,0
B I L I B I D,0,3,3961
Solar Opposites,0,1,0
XxDLLMxX,0,1,0
Ronan Griffin,0,1,0
N O I R,0,2,18678
1Mmortal,0,1,0
of the North,0,1,0
Meow Magician,0,4,138986
Alenka,0,1,0
Ina Watcher,0,2,45874
ASK,0,1,0
EVERWHELMING,0,1,49275
Zugzwang,0,2,73808
The Last Whisper,0,3,78575
boy buang,0,2,0
Untamed Axis Covenant,0,1,14367
HeavenlyDemonDivineCult,0,1,17208
RainyDay,0,2,129575
bigotes,0,6,41848
EXQUISITE,0,1,65171
Ma Mya Win,0,1,91554
BLACK WIND,0,1,0
Ruthless Few,0,1,0
ZenithX,0,1,25454
sidsid,0,3,0
Farm CoCo,0,1,0
MAXs,0,27,439726
THE FALLEN SERAPHIM,0,1,0
KeoNhaCai,0,2,0
BARUDAK MUKE,0,3,192729
KALONG,0,5,51038
LUXION,0,1,0
The Iron Legion,0,13,142060
Ox_Shepherd,0,1,0
Clumsy Clown,0,1,302560
pendis empire,0,4,0
LYMHURST ARINOLA THE III,0,2,0
ECLIPSE SERPENT,0,2,0
Game king,0,3,35970
MYSTIC KNIGHTS PH,0,1,0
Golden Drop,0,2,24163
CuttingEdge,0,1,1224
Iron Dominian,0,2,0
GuildGooglyMoogly23,0,1,0
Temple of Morgana,0,1,0
D J B G H,0,1,0
Chowking,0,6,31833
PENGRAJIN,0,2,69743
KAWAL,0,4,57771
Golden Queens,0,8,2619
Immortal Swords,0,5,14448
C R O W N,0,2,0
EBC,0,1,0
Worst Generations,0,1,0
GLIG-1,0,9,1320742
BF3-NAROCK,0,1,83482
LukuLaka,0,4,44496
Ganker on top,0,3,23351
kebunkopi,0,1,0
KZ_ARMY,0,1,0
Effect,0,1,0
KASKUSS,0,1,2051
Asia Merchant,0,5,173530
gaankbang,0,1,0
Maruko Empire,0,1,0
Mighty Warriors,0,1,0
TreeBee,0,2,152307
Elite Balls,0,1,0
Jay0105,0,1,0
Koro-Koso,0,1,289253
QUEEN KINGDOM,0,1,0
COBRA_VieN,0,1,0
StoRAGE_101,0,5,9378
Silent Accord,0,1,0
Wawa Wand,0,1,22494
O B L I V I O N,0,1,977
GG1,0,1,610
Albion Mercenary,0,5,59490
Merchants Creed_Brotherhood,0,4,0
Degeluse,0,2,0
Lilith,0,3,19430
Os melhores de ALBION,0,2,0
Fan XING,0,1,0
TORIglav,0,1,15579
Dead End Party,0,2,19010
Albionvill,0,4,0
NAZGUL,0,2,586090
Hemisphere,0,2,223164
Vaneronians,0,4,0
Watawat,0,2,0
ERTELIMA,0,1,0
WTP,0,2,0
SCROUNGER,0,1,0
GOGO,0,2,0
Scavengers0,0,2,56756
Metal Eater,0,5,12885
Black Sigil,0,3,50597
smugglers creed,0,3,0
Theatre of Blood,0,1,0
PLA C,0,1,0
Hoi Chi Em,0,1,0
STREET MAFIA,0,1,0
AlooMinati,0,3,467866
dollie,0,3,0
KUPALORD,0,1,72825
Morag tong,0,1,0
The New Forgis On The Jeep,0,3,0
NO FEAR NO TEAR,0,1,0
NGTD,0,2,114938
PH CREED,0,4,0
KNYACKI,0,1,461
phantoms,0,7,347933
Everblack Empire,0,4,11626
Fort Sterling41,0,8,2528740
L U N A R,0,1,0
23 FJ,0,1,29491
Welangbumi Gronggongan,0,12,177873
ppsong,0,1,0
Nomadz,0,2,2227
Assassins Killer,0,9,44467
R30 elderly,0,1,0
DAYBREAKER RISING,0,2,178974
Trever Dog Kontol,0,2,0
SanctumOfThetford,0,2,31566
NEET Knight,0,7,60372
Cottoncandies,0,2,41228
Tat Nay B So Lat Nyo Htaung,0,1,4797
Syuhada Force Alliance,0,1,51731
Raven Crawlers,0,1,20088
Golden Star Warriors,0,4,0
CampFire,0,1,0
PAIPANcorps,0,2,9159
TraacaS,0,4,12986
Demon of Inari,0,2,210458
King Of The Night,0,2,0
Maldito,0,4,0
Yggdra Union,0,3,14048
starmoney,0,1,0
I am King,0,1,205689
Betonomeshalka,0,4,184539
Dong han,0,2,92264
Peterkingdoms1,0,2,142451
ThetFord United,0,1,0
PENIS,0,1,0
amuttena,0,2,0
Yuzusoft,0,1,0
ZeroToleraNce,0,4,107365
Arifhuda,0,1,0
United Royal Knight,0,12,182151
Family_VN,0,14,294525
MidNight Pirates,0,7,62201
BLACK BRIGADE,0,1,0
JugGerNaut,0,3,0
JHDDD,0,2,84125
Seth,0,1,2992
ZeroLogic,0,1,2992
EzY,0,3,49289
Darkhotlunadal,0,5,0
K4V3C1UB,0,2,172119
SOLAR BENEDICTION,0,2,0
T H E - V I C T I M,0,1,0
krazysalt,0,2,0
E L Y S I U M,0,1,0
W A R M O N G E R,0,2,51372
Marlotck In Heart,0,3,5203
joyoonho,0,4,20297
V0DKA,0,2,0
Prostealth,0,2,0
sshh,0,1,0
HomeLesssss,0,2,0
Wolves Beneath the Iron Moon,0,2,49999
Night Of Furys,0,1,0
Keluarga Bagong,0,1,73563
4leep,0,3,0
Your First Love,0,1,18454
Dokgozgodinmlgank,0,1,0
darah naga,0,2,19587
TODAK,0,2,774022
KKKSO,0,3,0
888ty,0,1,0
Feeling Pro,0,5,43537
KHAIRA,0,3,40375
Red Bulls Gold Age,0,4,0
LuxAether,0,3,8868
Over-_-lord,0,1,0
moonlit black knight,0,2,0
Persona Non Grata,0,1,72293
Yoo Bro,0,6,24920
AkatSukatMalang,0,2,0
Petir Merah,0,1,0
overbudget,0,9,169137
Surface of the Earth,0,1,0
Gangers FUNNAMNOM,0,1,0
Retreat,0,3,680689
HeNan,0,16,1621916
Galaxy Intate,0,2,0
TheNightRaid,0,8,289175
Abyss Legion,0,15,652234
Atq Fan Club,0,1,0
Meitei Ninja,0,3,3377
saiyans,0,2,67382
PROVAXCER,0,1,0
YOU NOOB,0,1,5700
JAKOSTIG 4G,0,1,7284
Cat irl,0,2,3289
NRV,0,6,60332
really company,0,1,0
Adorable Wonder Pets,0,7,48585
Loot And Donate,0,4,7380
happy pig,0,1,0
Ashen v2,0,3,0
Black Mouse,0,1,5091
JJBAOZHATUAN,0,1,0
pepper,0,2,29189
IMMORTALSOULS,0,1,10892
REDEMPTION CODE,0,2,22870
Alpha Warriors,0,2,55404
decider,0,12,4636651
Thuong Hoi MsDanna,0,1,92016
Albion Newbie Shelter,0,1,0
RunningKingdom,0,1,0
