Guild,Kills,Deaths,Fame
Southern Merchants Guild,14,13,4044639
HomosexualParadise,15,14,2408514
Deux Aias,15,14,1166976
Dismount And Death,75,70,8390188
eTERNITY wARRIOR,31,29,2082134
LOS CHASQUIS,47,44,4511921
M A Z I N O G,48,45,22993303
The Legion of Reflective Fall,16,15,1257293
MoneyLovely,17,16,938585
BLACK HAMM3R,17,16,2509946
MANIAC BEARS,589,556,208975149
The Jolly Rogerz,253,240,42469315
Wandering-Souls,98,93,10155038
Contingent,2004,1910,800038326
skilldiff,22,21,1043829
N O C A P,22,21,2583591
Silver-Ghouls,48,46,4381422
U L T A,96,92,3055761
S0LO-LEVELING,73,70,7435490
The Dungeon Of The Black Compa,98,94,6358712
N A G A S A K l,796,764,224315970
the_warriors_martlock,25,24,1028504
Via Nocturna,103,99,12617285
FaIIen AngeIs,292,281,32692214
Los Narcisistas,826,795,159112440
ANNlHILATION,169,163,22843925
VIGILANTES DEL TEJADO,116,112,7999921
U Are My Profit,789,762,188560190
My-Bad,161,156,14113517
Rokosos,555,538,73729960
A T O M 1 C,70,68,24376102
I Warriors Company I,436,425,39705163
Life is game,1668,1626,360338902
Monkey Leaders,81,79,5110778
Unison Squad,144,141,32926817
SILENCI0,99,97,15078061
EL LEGAD0,112,110,21441077
IMPERIO DE MYNOGHRA,58,57,3799573
Reconnection,59,58,7039061
T O R O S,65,64,15155398
Dreamfall,196,193,47138303
Kill Or Be Kill3d,203,200,46260361
Explocion de Sabor,69,68,19066108
ArLand,140,138,15868354
IT s ShoW TimE,360,355,92171470
Bryllanos,72,71,6525844
Asgard team,151,149,16677123
M 0 R D O R,154,152,24910806
Error 404 Not Found,1085,1071,368048157
WE COOKED,98,97,7407911
TheLASTDisband,651,645,204606203
OVER DISASTERS,157,156,15621684
I M O R T A I S,2497,2493,638749094
HUNG,1,1,89742
SIN PREMIUM CREW,2,2,137645
B A G R E,1,1,16461
WAKE UP TO REALITYY,1,1,39366
Enutropia sanctuarium,1,1,7196
Sword Crusader,1,1,40092
JJMonkys,2,2,84593
Demonios legendarios,2,2,359882
Dia Rojo,31,31,2450469
Yauyos City DF,1,1,5030
AMBUU,11,11,1093179
MY BAD - NO CRY,1,1,661184
Pai do Shikamaru Reborn,5,5,280142
ROUBA MEL,3,3,46332
Rivalli0n,5,5,71190
HORUTO-SHINKEN,1,1,8700
Phantom Brigades,8,8,1731861
una uva,1,1,271215
Knights of Arcana,1,1,31476
103CHORIZOS,5,5,275317
L0stS0u1s,1,1,191725
White Space,1,1,109514
Isladorada,1,1,132893
Absolute Boundary,22,22,2235355
Orden Fall,1,1,76869
Anti Gankers Club,9,9,1001318
OnTeam Fortress,2,2,160322
I ADOMINATION I,1,1,200325
Yihad,5,5,229984
DaOneNOnly,56,56,3196779
Milfs in your area,1,1,33229
Swords Drawn,1,1,84888
The Omnipotens,2,2,209368
BestFriends,1,1,12184
primera gestion,1,1,6508
AngruMaiya,7,7,601539
Chaos In The Hell,1,1,28651
White_Crows,1,1,10701
Kamikaze0_0,5,5,1635064
Alpha Rats School,1,1,78664
Captain Timo,3,3,405021
Hates It Here,1,1,50476
Diem Impetus,4,4,118484
Mountain High,1,1,27304
H E L L C O R E,1,1,137544
Solo Xd,13,13,541820
Pochitos Sin Healer,1,1,139459
Ayvonndil,1,1,21970
Les Coeurs Draconiques,1,1,169467
SOMOS FARMERS,1,1,50160
Los Niankers D-Pravados,1,1,7944
THE_ORDER_OF_CHAOS,1,1,54343
Retrograde,8,8,551668
RROMPECRANEOS,9,9,111354
TheBrothers2024,1,1,1339
Nomads of the Mist,2,2,46112
Les Farmeurs Occitans,1,1,107714
So Regresso,47,47,1330590
AL41,11,11,417062
CHAMBIADORES,1,1,77463
Discapacitados World,2,2,47056
The Wealthy Citizens Of Albion,1,1,93312
Ethereal Flame,1,1,148170
Shadowclaws,202,202,20186889
Hell-Gates,3,3,29725
The Blood Of Dragon,1,1,62076
Receita Federal RFD,6,6,546338
La Novena Legion Romana,1,1,0
PEAKY BLIMDER,1,1,25415
Ultimo bastion de la humanidad,1,1,127617
ORFANATO SAN JOSE,6,6,323768
JABATOS,2,2,186475
H-E-L-H-E-I-M,34,34,6319958
BLOODMOON001,5,5,712314
LA UNIONLIBRE,1,1,162310
LIDER 07,4,4,407624
Travas Letales,3,3,72955
Welcome to Chernobyl,1,1,47286
CASTILLO_MAJESTY,2,2,112408
HAVELYFE,1,1,7341
Blitzkrieg Vanguard,1,1,216946
LOS NOOPS,1,1,4092
Gang dos corno manso,5,5,340180
ELITE VK,3,3,82677
La cabelleria de thetford,2,2,78714
NotGood,2,2,108894
Secta de las Mandarinas,1,1,46594
Corvos Peregrinos,2,2,99259
PK Killers,2,2,53646
00ZMA KAPPA,1,1,7776
I m p e l D o w n,1,1,132428
Exiliados del Pacto,1,1,26586
ILHA EPSTEIN,1,1,103677
GMRSaj,1,1,66052
TEEN SMOKERS,11,11,811061
The Black Wolvess,3,3,726251
Revolution Deathsquad,5,5,553536
N O O B,1,1,62253
forever33,1,1,68172
Tu viejo,1,1,426011
Los Mama Tetas,1,1,14052
The Kinsoul Oath,1,1,52835
Rebirth of Angels,1,1,46050
Kraken Jokes,1,1,70720
Northman Family,1,1,187910
Dark Rebirth,1,1,48131
Golden Moose,2,2,96636
INU PIA,1,1,34587
Synergon,2,2,314887
FlintFrostbeard,1,1,8496
The Femboy Is Life,1,1,29916
Hunger Lurks,1,1,38058
MAZACRE,42,42,3487674
ASTROPIA,1,1,205233
VALENTIS,2,2,30595
Fight4Fun,2,2,162345
Y Tu Hermana,1,1,347795
the archielite,2,2,193605
GR1MR3AP3R,1,1,21816
FALCOES,1,1,37332
Ascensio Serpentis,1,1,48292
HeLL Army,4,4,202396
Toxic Latina,1,1,155305
ForeverPeace,4,4,93675
Demons Cursed,2,2,106111
FAS-Tercios,11,11,765926
MEMENTOMOR1,1,1,59724
Loot and Leave,1,1,19107
GANK0,2,2,219407
KR SEED,1147,1147,197440843
KAER MORHEN CASTLE,1,1,74510
EL MURO DE LOS 7 REINOS,6,6,176506
L4 PIC4,1,1,36388
NAGARIS,4,4,401763
MenteS IndoMableS,15,15,1232849
POLANDTEAM,1,1,34180
Bellatores Noctis,1,1,42402
TheSmurfs,1,1,115241
The Horsemen Of Evil,2,2,121490
ENERGIA AVA,1,1,64030
Beware of Killers,1,1,71541
Cockz Company SPA,1,1,77166
Upside Fans,7,7,2559005
5ymphony Of The Night,1,1,16836
iFIAME,2,2,12024
Sol e Chuva,2,2,115345
Recipe for Hate,1,1,26340
La People,1,1,310483
Caballeros 0scuros,2,2,188034
OpenFarm,1,1,138126
Fishin Impossible,1,1,286389
Free Wanderers,1,1,3984
Baraz-gund,1,1,81567
Madogs,2,2,90582
B1ack Bulls,4,4,415471
Los che,2,2,46812
LosLeOGeLiDoS,2,2,101141
los nigromantes,1,1,144724
HOSANA,3,3,50292
Los colectivos,2,2,505862
Graymane,3,3,246079
JacksonTactical YT,5,5,338051
CRUCIATI,1,1,7680
Xx THE_HALCONESxX,1,1,8802
Exilium Claw,2,2,142375
One More Dungeon,1,1,7152
GremioUnido,10,10,936704
YUCE,3,3,607453
YaGoHard IGoSmart,1,1,43520
Solo Vena a Recolectar,2,2,78823
Happy Henrys Pub,1,1,225584
Divine Hell,12,12,1617222
TopG Hellgaters,2,2,49280
soul eater 69,1,1,20976
Daoism,1,1,29539
Imperio das Sombras,1,1,1859
imortoi52,6,6,95747
In Bellum,1,1,33429
Kokiri Warriors,1,1,187025
THERICH1,1,1,87147
PERRYS,4,4,478888
OpeenBlack,4,4,355948
O Caixao Sorridente,20,20,2724167
ChurrascoCerveja,2,2,125672
LA TRIBU FAKE,1,1,80082
PURO CORRUPTOS,2,2,54937
Cycle-Et-Vie,1,1,10965
B E A S T Y,2,2,192699
Ehrenlegion,2,2,15480
laegion of war,1,1,25566
ilCALAKMULli,1,1,43758
No Plague,1,1,268129
CeridwensLittleHelpers,8,8,209463
G0TCHA,1,1,20101
l Zapatitos l,1,1,95065
Harry Spotter,1,1,29916
La Orden Del Ojito Brillante,1,1,32041
Mikeh,13,13,899053
ArtFarm,1,1,51171
Mex Aztecas,1,1,132840
Aspects de la Recolte,3,3,258392
ABYSSUS X,18,18,4382206
Legion Celestial,4,4,371596
King Spear,1,1,4336
TheCONTRABANDISTAS,2,2,74885
URSOS AUTISTAS BR,2,2,129149
Lyvantane,2,2,267873
Novilunio,1,1,168957
El Imperio Latino,1,1,72979
Protectors of Snow,1,1,40859
centuryon,4,4,106868
WARS_The_Wolf,1,1,358442
LOSDIBUJITOS,9,9,3405456
LatinBlood7,6,6,149235
B L V C K B U L L S,18,18,1472472
Forgotten Brazilians,1,1,1110
Exclusivo,2,2,23424
Avalon Gap,1,1,19701
So_Nois,1,1,105592
GANGSTER SOLO,10,10,306904
LOS MATROSOS,16,16,498120
Ghost Assault,1,1,126090
DIZZTOPIA,1,1,40860
Irmandade das Sombras,2,2,234798
Minlfulness,1,1,45377
The Gender Bender,1,1,99495
el clan de las bestias,2,2,185736
cosobo,8,8,1054872
QUE PAZA PERKINAZO,1,1,154035
Corrida Maluca,2,2,916071
Love_And_Sex,1,1,46976
4FUN IN BLACK,2,2,405461
JuNeRaImPeRiUm,3,3,112298
unicornio 12,1,1,100296
Spear Power,2,2,412424
Not so Stock,4,4,169696
SHADOWS OF ZERO,1,1,59330
I OLD MONEY I,3,3,440320
Judios,1,1,4700
TerrorR,1,1,7938
Lyons of Lymhurst,19,19,2980500
Fenda Do Crime,1,1,4946
Toxic Very Toxic,1,1,101053
Profit In HCE,1,1,62357
ENERGIA OC,2,2,443702
Los Tilin,1,1,36486
UGU GANG,4,4,197162
Limpa a Call,1,1,227305
ZZaguilarZZ,2,2,18986
The Last Team,3,3,167746
Vulkanor,5,5,258195
Voidrex,1,1,145383
ECOS_DEL_ALBA,2,2,26035
NORDSTREAM,1,1,119600
TRABAJADORES MALITOS,1,1,132838
Runbitch,1,1,134140
X ANGELES CAIDOS X,1,1,63783
Los Koala,2,2,245875
DOPAMINE CLUB,1,1,11402
FoolSpec,1,1,9312
Manamune pra Yasuo,1,1,340786
E X I L I A D O S,1,1,302165
WHINTERFELL,1,1,20380
League oF legends 2,1,1,8100
R4NK-S,1,1,47778
Yo Mom Dyntka,1,1,66631
SpinoGod,2,2,81548
HOHOLUA,2,2,665128
THE NORDISK,1,1,34936
B-O-N-T-E-N,2,2,101455
Circus of Avalonian Roads,26,26,4340221
Nacidos para morir,2,2,282346
LycorisRadiataa,25,25,2032759
Orden del Sauce Sombrio,1,1,15930
1El Continental,1,1,64942
Red-kill,1,1,167574
YUNc,3,3,920520
Los Hijos de laTortuga,1,1,59250
El Hacha-a,1,1,111105
INFINITY_BR,1,1,58289
SABOR ENERGETICO,2,2,58772
Lya,1,1,72576
blackternity2,1,1,60392
1v1 c,1,1,18867
Jousting Jesters,2,2,44496
solovsolo,1,1,6288
Los 0cupas,265,266,76398139
T-5,180,181,30322668
IFireForceI,82,83,4674425
N o m a d z,247,251,29054071
The Plaga,714,727,230194518
BOMB SQUAD BR,52,53,7245792
Macro Blank,51,52,6641647
Grougaloragran,152,156,10367044
VILLA-666,34,35,1423951
BLOODY-WARRIORS,34,35,1610369
VATICANUM,126,130,9333673
CECOT,213,220,47819979
xX Maquina Del Mal Xx,30,31,7572162
Omega Inferi,29,30,990374
The Black Dragons BR,55,57,6508038
LEGION CUY,108,112,17392021
ParadoxUniversal,27,28,2497764
MelhorGestao,53,55,8181274
Raven Lunatics,25,26,7497651
SEGADORES CARMESI,44,46,3822916
Overprice,1382,1451,330320792
S4nguis Bell4torum,20,21,675016
BearLiddle,19,20,2728605
Right Nowz,189,199,20524683
Y O P A L,132,139,21466667
Outland Anglers,145,153,7185289
Nerium Oleander,107,113,32246855
Death Sentenc3,51,54,9765266
Legacy Corporation,600,637,168472175
Morzhum,15,16,2155588
Go to Bed,15,16,1164191
M A N D A T O R Y,676,722,51647432
Angry Apes,159,170,17834234
Caidos_Del_Alba,100,107,6020562
Hunter Assasins,14,15,2257281
MartinLutherMing,42,45,3018727
Mas Respeto,200,215,39337068
VASH ESTAMPIDA,80,86,6862836
cobra throw,26,28,1096077
DIABL0S,143,154,10157298
One-Day,386,416,67874015
H A R A K I R I,252,272,71845585
La Vaquita Saturnita,37,40,2081908
REDD HOUNDS,12,13,204046
ADEPTOS DE LA PAJA,23,25,2412879
More GG boy,34,37,4813589
RUSH-B,359,391,35625111
Templarios Gold,56,61,2078810
I REVENGE I,443,483,164369330
FAMA,541,590,119124367
pitch-dark,11,12,492051
BUSCA CAMARAS,22,24,1792994
L U S I T A N I A,77,84,3993785
Phoenix Rebels,422,463,62319372
Ecos da Ruina,81,89,7154312
Darkness INC,158,174,27848968
AO University,3018,3324,1484968128
BRAIN D4MAGE,29,32,2444051
IPaniC,250,276,71326558
PERMA BEARS,19,21,2429454
Druidae Umbrae,19,21,1189220
Gank Pack,19,21,6717919
LOS COMPADR3S,184,204,13820371
TEAM BOMBITA,9,10,887165
Eternity Specters,9,10,131461
Ephemerals,171,190,13856309
Ava NNoiseZ,9,10,2318981
Fallen Stars,80,89,5905985
Booty Boppers,35,39,1284633
Throwing Chair,105,117,11613541
Roses-Academy,655,730,116007640
CANG,51,57,3305910
Bears and Maces,8,9,1375986
The Lion Slayer,8,9,1509766
presentimiento-exe,8,9,1159084
Hisoka,72,81,3978779
Hijos de la Anarquia,53,60,7563775
Sea-Sky Fraternity,772,877,175436533
I DEMACIA I,44,50,3047619
Te Brawlea Un Negro,22,25,3013828
Fuma e Farma,29,33,1475954
A P E I R O N,330,376,66459646
NightHunterss,14,16,394377
Time Lords of Ava,7,8,284023
THE FAMIL,7,8,284007
IG2I,21,24,4632402
RETADORES,14,16,1796619
La Orden99,7,8,4968680
FriarJesus,7,8,130041
Energy Drink01,7,8,524622
LatinWarriors,640,733,187029772
Treasure Tales,788,904,45593411
Metiendo El Huevo,33,38,3759062
E l i x i r s,348,401,63104401
Black - Lotus,735,847,186378540
Nena y Los 77 Petes,170,196,12801583
VENEZUELA-LIBRE,64,74,14382890
PVE CORPORATION,19,22,1135233
NYAC,88,102,3934746
Instic,2005,2324,806907097
THE TRUE ORDER,105,122,12171492
souls fire,30,35,1508101
AETT Blar,6,7,739649
ATALIA,6,7,252499
No Fight No Profit,24,28,1904190
THE RO0STERS,6,7,627260
RE_Dragon,42,49,10522850
CALCINHA DE RENDA,6,7,878179
Sweet Violence,128,150,27610513
Divine Departure,52,61,3692834
Eternal Defiance,491,576,123632352
The Shiree,23,27,2359260
Twilight Knights,79,93,5371361
next page,116,137,29649384
GANKOLETEIROS,77,91,6136894
Giga M1lkers,22,26,5253553
TDK,98,116,4467586
Fire And Ashes,185,219,14288350
Red banditss,65,77,15672790
Zukaritas,69,82,12055201
Mundo de Piedra,5,6,357236
secret heaven,95,114,9221935
Kings Abalorianos,10,12,709988
Fuerzas Especiales Ginyu,5,6,1453086
L-E-G-E-N-D-A-R-I-O-S,5,6,151556
At Arayan Kelebekler,25,30,2250138
TeHaNa,5,6,154486
GEKKOS,10,12,933990
iBurn,20,24,1612226
l SKYPIEA l,15,18,1463173
Nergals,10,12,2246987
Clearance,89,107,12250300
M0RS,214,258,17446267
ARS-GOETIA,24,29,2867518
300m,191,231,50036509
SavageMonkeys,52,63,3977862
ARCTIC GUARDIANS,14,17,556393
De4th Punch,83,101,22437132
Los orcos,23,28,2616945
Living Legend,64,78,5561078
BABA YAGA1,54,66,3188253
O B L I G A T O R Y,9,11,104973
Blood Forged,22,27,4473062
Alpha Rats,596,733,89554620
Ghost Kingdom,113,139,33054131
CLAN BANANA,13,16,335521
TU PAPPA,78,96,15935705
P U R G 4 T O R Y,639,787,211075214
Holy_Templar Order,30,37,5107099
Thetford Gankerss,17,21,382397
Mythic Vanguard,258,319,21925133
Muxolots,557,692,213794370
NO LOCK,33,41,2528600
Shroom Squad,37,46,8622378
La Banda De Los Kamikazes,41,51,6222390
A S T R A L I U M,175,218,32379951
Furia Nocturnx,777,969,164489855
FARMER MONKEY,4,5,734916
Lincez,60,75,5661440
BANANAS EN PIJAM4S,4,5,207036
Miaulock,4,5,472593
AliasHero,4,5,719088
EL CHUCHU DE ARAGUA,12,15,1529002
CORTE CELESTIAL,8,10,356803
REVELATION CLAN,16,20,1893801
VOID HECHO,4,5,177205
LaPutaLegion,4,5,725635
PROTETORES DE MARTLOOK,12,15,811663
CAPIBARA GANK,12,15,4588210
Oclock,8,10,592090
Los Jibaros,151,189,9540714
xXBad IdeaXx,265,332,27109943
The Kings Codex,133,167,19651230
xX Mystic Xx,39,49,2083333
I J U M A N J I I,78,98,7153899
Gankers LetaLes,2291,2883,696514090
Be Silenced,65,82,28833177
Northfall,84,106,7834933
CAOTICA,19,24,1452093
Roam With Us,49,62,2458202
III HASHTAG III,79,100,8213393
True Gentleman,532,677,130451316
We Trade,22,28,1250609
Snow Raiders,11,14,847659
El indio solari,691,882,251850334
Bloodkillers,54,69,23516319
Honey Fingers,140,179,33675757
AFK 444,122,156,4967403
SOMBRA-DA-MORTE,32,41,2610431
Gubki,14,18,1765705
BLACK DOGS UTC,14,18,658599
Game Development Department,21,27,1838973
S E N R Y U,7,9,1662004
Piratas _Vzla 1,14,18,1940956
HALCON BLACK,7,9,999082
Direfrost Rebels,38,49,3656473
16:00,86,111,15290904
Los Altomayo,17,22,1829397
WIPE_OUT,17,22,2086935
E M I N E N C E,102,132,11442350
Pirates creed,60,78,5576226
Tavola-Redonda,10,13,783986
PAUS MOLINHOS,10,13,1616373
IMORTAIS ACADEMY,138,180,26715248
New_Horizon,98,128,30936234
E L Y D R I O N,124,162,23129196
I Heavenly Demon I,26,34,5587632
No Lineales,16,21,903049
Dont_Cry,51,67,12574073
Unslave,2026,2665,850976711
Raven Of Morgana,117,154,33156469
MICHI BROTHERHOOD,91,120,10309085
SIGTRYG,185,244,17270950
jabali del caos,25,33,1757562
f-BarZini,34,45,2616690
I JustUs I,206,273,26648133
SpookyBR,64,85,7409601
N0TCH,51,68,12235699
GayNENRyodan,3,4,31257
TORMENTA DEL DESIERT0,15,20,1265701
K 4 FN,9,12,645244
Panama Warriors,3,4,97070
INFINITY RACERS,3,4,132039
PrimeGear,6,8,886805
Eternos del Abismo,12,16,928599
Ad Delectandum,3,4,238279
knull-s,3,4,197236
De4d End,63,84,14842283
NUEVA SANGRE LATINA,3,4,417107
I Guess What I,15,20,2184824
Los herederos de Hierro,6,8,800346
lXXxxxxXXl,12,16,642636
ORDEN ELFICO,9,12,645709
P3RSEVERANCE,3,4,409399
GOD LIKE CLUB,3,4,1167323
Warthog,6,8,371365
FatedHearts,3,4,511153
Desorganized-Chaos,9,12,764673
CAPYBARA TEAM,3,4,191343
THE MISSSPELLED MAIGES 2,3,4,153815
FKN300,3,4,101498
Build Back Inflation,3,4,123975
EL UNDECIMO MANDAMIENTO,6,8,142283
fenixgeo,3,4,187259
Tal da PANELA,9,12,798127
tv off,3,4,1008151
SnuSnu,30,40,3510195
PAZ-MUNDIAL,6,8,68014
SELF-RELIENCE,3,4,257664
l-Night,3,4,31550
Sesame Streets,3,4,178263
XxMorpheusxX,89,119,6900965
F O L K V A N G R,82,110,9628903
L I N U X,32,43,1887580
Los POCHOcloss,573,771,44952923
Warlocks Legion,107,144,41579541
Escudo_BR,17,23,1138655
I N J U S 7 I C E,34,46,3816143
We Are Yakuza,14,19,1048526
PLAYB0YS,42,57,6793191
SuperSonic LegendS,14,19,2952810
WAN7ED,14,19,751933
NIFFLHEIM,128,174,14571920
CAZA GANKER,102,139,15024724
C R I M E N,212,289,21416063
XxWakandaxX,11,15,914262
DeathRunnerss,11,15,1313114
Last-Pass,44,60,9743304
Chipi Black Chapa,30,41,3518663
I Think So,79,108,12602408
D - GHOSTS,19,26,1302194
Eevolution,62,85,3422155
Arcosanti,725,995,304729513
IS MY STATIC,284,390,51688668
Maximals of Caerleon,8,11,1649626
JFures,8,11,1851397
Guardia Nacional AO,16,22,1239283
R 0 M A,32,44,1882126
TALLADOS,16,22,1107280
Fauces de Avalon,16,22,1496261
24 - 7,144,198,44376160
light chaser,37,51,5586003
MeT4LCorp,63,87,2529052
Piratas420,120,166,27298286
LOS SIERVOS DE LA MUERTE,117,162,14564205
E C O N O M Y,23,32,2341389
Banddle City,257,358,59762699
WIND BREAKERS Y-R-T,198,276,6253139
KURO-S H3LL,206,288,21092529
LA MARCA DEL EXILIO,5,7,414696
Infamees,5,7,114861
Panic Legion,5,7,683842
Albi0n-0nline,5,7,1797662
E FOR EVERYONE,5,7,372873
Armed Ballistic Forces,5,7,646248
MorrodoUrubu,5,7,313709
esclavos1,5,7,2223216
tropa_do_kreitim,5,7,608708
lB E R S E R K,388,544,95337571
No Mercy Zone,34,48,5038291
TheSpartanSQUAD,99,140,11191935
IDark-DragonsI,53,75,12141882
touros negro,12,17,970062
FUERZA FENIX,12,17,1542791
Pay_For_It,170,241,41464743
Furia Carmesi,67,95,12584060
K-Pangas,31,44,3999348
HOPLITA,126,179,15757305
RedLine Empire,207,295,19394672
EX3CUT0R,7,10,2515057
CAOS GUILD,7,10,268989
Los Pochitos de Taty,21,30,2125919
Los Milanesas,7,10,351643
ordenim at solemnitatum,14,20,2983630
pecado scapitales,7,10,1001860
SH4DOW G4RDEN,37,53,4928237
Un Monton de Gordas,66,95,5898361
LosNieris,9,13,671471
A U R E O,9,13,2074587
P0choLandia,9,13,1181697
TEMPLARS_ORDER,18,26,1440877
X EL REINO AVALON X,90,130,10333499
Make Albion Great Again II,101,146,50198538
JOMSVIK1NGS,69,100,15206619
B E A N E R S,20,29,7752861
League Of Depths,20,29,4380611
OSOS AUTISTAS,120,174,12818258
Arroz Clan,313,455,11287632
Cuervos del Yunque,22,32,2664244
AIea iacta est,22,32,3042791
VITERIUM,22,32,1916814
Battlewise,59,86,8425347
Ciervos Negros,24,35,1337234
LA ORDEN AVALONIANA,13,19,1601818
JAMAICA,54,79,8083832
x Militia x,224,328,16151308
Raices Eternas,71,104,5648285
Shadow Runners,15,22,1502512
The Death Saints,15,22,1211348
Las Baddies,30,44,20624491
La Guarida del Joker,133,196,27778206
TIERRA - MEDIA,199,294,53652358
Eternal Knights of Shadows,72,107,5033727
SECTUM PRIME,295,439,73876861
El Tren del Hielo,57,85,1993446
Os Sem Nome,57,85,10489412
S Y N D 1 C A T 3,121,181,11028202
Slugs,2,3,412909
PiedraTosca,4,6,567610
GIRTH,2,3,178842
Manchukiss,2,3,7392
Proyecto Nefalem,2,3,215242
Selvatic,40,60,9379058
MacacosModernos,2,3,47076
Fandelmonga,2,3,84956
Sol_Naciente_T1,2,3,16274
SERVIDOR FALIDO,2,3,55299
W K E Y,4,6,124479
LOUCADEMIA GANKER,14,21,2352434
abisal,2,3,186235
FandG,2,3,219345
Vrathiusland,2,3,210947
THE CANGACEIROS,4,6,247391
Blodkillers,6,9,1782686
Martillo de piedra,2,3,118895
R U L E R S,4,6,122551
la-gran_tumba-de-nazarick,2,3,113647
Golden Vengeance,6,9,383352
Thunderkittens,32,48,1049275
BraveRole,2,3,104130
Strong ascention,2,3,35110
Los Pochos Karmesi,8,12,959257
The Royal Stags,2,3,199227
Pura - Sangre,2,3,37896
Fatui Harbingers,2,3,127571
Anonymhous,2,3,453566
Sangre de luna,10,15,699567
K A C H O W,2,3,67649
Hijos De Esparta,2,3,93581
Lethal Hurricane,2,3,192623
GgHunters,6,9,464217
I N S O L A T I O N,12,18,3524421
LA CRUZ DE ADAMANTIUM NEGRO,4,6,212031
Brasil good,2,3,31296
Marmotas Mercenarias,48,72,11455641
Redness Crusaders,12,18,1727528
llBLACK DEATHll,8,12,694501
Chen t,2,3,226104
ALAYINA GIDER,4,6,51414
CARIBES,4,6,261059
Vanguarda Infinita,14,21,398571
DRAGONFROSTH,4,6,233822
Land of God,2,3,119401
Paladins of Blyn Brae,2,3,426706
os_Zyllas,2,3,8398
yaKrysa,2,3,390744
Intergalactic Space Hobos,2,3,113612
ANTI - MAGE,2,3,94582
Albiolines Crew,2,3,549474
Amedontradores,2,3,3945
Dynasty Of Thieves,12,18,3811635
G O D S IN L E V E L,2,3,140063
ThreeBread,6,9,219240
Grav3robbers,2,3,111107
Pobreza infinita,2,3,270359
S O L I T U D E,2,3,202665
the kingdom of light,2,3,84735
Private Murder Company,4,6,930839
B L A C K M I R R O R S,2,3,116762
Gank Reach,2,3,100517
caballero eternos,2,3,51164
MengXinHuiSuo,2,3,175669
L0s Abusamadres,4,6,86181
Upside,4,6,429096
Cornos Unidos,2,3,79182
La senda del dragon,2,3,605438
The Vermins,2,3,161092
FULL CAP,2,3,143859
White Horsemen,4,6,99535
Shadow Empires,2,3,14843
CAZADRAGONES,6,9,1201344
LOS TUPAMAROS,2,3,398265
R - I - S - E,108,163,5775874
B L I N K,49,74,5447613
PRIMATA MOD,540,818,70183584
i The Line i,31,47,4033158
N O R T H - S T A R,58,88,13673351
Fire With Fire,255,387,32632459
Abyssal Hunt,21,32,2221701
EZG0TO,40,61,10581813
Corranlabola,419,640,63698868
Feel The Silence,53,81,11855862
Ts RED,17,26,465630
Velo Rojo,147,225,24936436
1AZEROTH1,30,46,2662324
X EL ULTIMO REINO X,980,1505,148147232
SAT1VA,56,86,5428819
S K 1 P,13,20,4227550
C A M B A D I N H A,24,37,4128108
Veel Glorie,24,37,6722806
Le Fetit,24,37,4682461
BLACKS-CLOVERS,246,380,42177579
A Gangue Trololo,53,82,2050498
PRlDE,51,79,3993656
Krozakov,757,1173,205015915
OLIVERIAN 2_0,20,31,1444940
E S C O R I A S,20,31,1484171
AVALON1AN0S,29,45,3940916
HouseGuillotine,9,14,1046558
Viola_burras,9,14,138132
The Bacons,81,126,9563360
Dark FuneraI,152,238,33613445
1AVANGARD,51,80,2343550
I Loniez I,137,215,18374202
I N S O L E N T,79,124,8583274
A ordem dos assassinos,7,11,6065175
The Scullz,7,11,1083082
BLACK MOONS,7,11,166175
L I M P I A D O R E S,7,11,1799430
I N C A R N A T E,7,11,382811
Amigos do Liro,7,11,334016
Quinta Ordem,87,137,4841957
II VULCANUS II,26,41,1774424
OriginPoint,166,262,29784036
Los Caballeros del Lirio,31,49,5900809
Punky Punki,136,215,48180021
Papuclan,12,19,927529
THE ARCHIMAGOS,149,236,27601552
INVADERS GG,142,225,16247796
La Federacion Y,561,889,125470271
BLACK TAPE,273,433,38606552
P U L S A R,29,46,6947870
Fernelius,206,327,15718169
Finis terra,64,102,4917103
HomiesexuaIs,32,51,11689942
Hello Cotto,52,83,8109384
Insanos por PVE,119,190,15995066
los akaskis,10,16,487544
Martlock Patrol,5,8,551448
E L E G A N T E S,5,8,204083
kako21,5,8,594736
Eclipce de Asgarth,5,8,386986
Rastro De Sangre,5,8,218199
G E R M O N I A,10,16,920009
Team Combi Gaming,5,8,397292
Last-One,20,32,1199613
Epic Hobos,28,45,2842811
Z A M U R A I,130,209,21557547
Llamas en Pijamas,23,37,1900161
GreMiO dE cerVeCeroS,23,37,2878395
Evil Paura,18,29,5685024
GRAN_TUMBA_DE_NAZARICK,192,310,35730561
Serenity Now,21,34,2183340
Amishalom,16,26,715012
Los Guerreros del Pasado,8,13,1049610
nomolestes,8,13,380522
Life is game II,8,13,2343925
Dont Stand There,51,83,12090807
H3roLag,19,31,1796907
Hiyoko gakkou,117,191,9715673
The Adventurers Tavern,11,18,442772
Laughing-Coffinn,25,41,1838022
F E A R M E,224,368,28777484
TheJoNhsViKiNgS,14,23,3294620
LittleGankers,28,46,1659754
TheHordeGM,135,222,11453076
QANKUNA,31,51,3272259
GRRENWOOD,34,56,980942
Aponia,165,272,38221695
SunOfGods,163,269,58181501
SWAT RELOAD,23,38,6729504
Mute Zone,93,154,11965547
