Guild,Kills,Deaths,Fame
Death Pact,1,1,147547
DIVE TO DIE,81,81,19672203
Suryen,15,15,936612
THE BAD BOYS 1,1,1,10437
Herdeiros de Erebor,4,4,158588
Wardens of the North PH,1,1,22238
UNOS,55,55,5345934
Los especiales,2,2,61015
Incas smurfs,6,6,211266
TheHope,1,1,84915
I V E N U M I,20,20,800816
tigres Brancos,17,17,4039903
LEGION ETERNAL,3,3,162424
LivingDead,1,1,2964
LS reino terrenal,1,1,1942
Rayzems lair,4,4,491290
xThe Solo Guildx,1,1,214916
CRISTIANISM0,1,1,50974
Latin Unit,1,1,59367
CALCINHA DE RENDA,19,19,5132599
NAM FRI FRULI,2,2,583357
La Orden99,2,2,305078
PCY ZONE,1,1,10459
The Life Sneak,2,2,158678
bald brothers,1,1,155680
Ghosteyes,1,1,14473
Revolution Deathsquad,7,7,1241989
POTASAKROMITA,1,1,720
Doggie Down,43,43,24014772
El toqui Lautaro,2,2,280718
Crimson-Reapers,2,2,164529
Touch of Malice,4,4,171340
SkILL ISSU3,1,1,45420
Chill and trade,1,1,21141
ONE FOR ALL T,1,1,111425
HCE ROYALTY,8,8,581407
La Hermandad Del Oro,1,1,26579
x_LEGION_x,11,11,214528
Silver Perdido,2,2,40017
Ghost de Sparta,4,4,24753
LAGS YOU,4,4,424593
Los Celestiales,1,1,3591
N O R T H - S T A R,1,1,212004
Gatitos-Esponjosos,1,1,116155
ordenim at solemnitatum,11,11,197895
RICHER THAN U,1,1,10700
Pisca Alerta,1,1,288125
Amigos da Floresta,1,1,8616
Zukaritas,25,25,4543655
King Spear,1,1,32527
Knights Of Monkey,4,4,410987
W 4 R G,12,12,2599084
Anti Gankers Club,1,1,22979
XxGatosNegrosxX,1,1,8016
LA PARA DE TU CORO,1,1,20357
Myuri Mercenary Company,1,1,18217
Les Kassos,10,10,1465671
LiFe BRiNGeRS,1,1,47031
Soul_Knight,8,8,697074
INFINITY_BR,2,2,21797
A TROPA DO VOLEI,2,2,29937
llMXMll,4,4,1304921
xVIDAx,2,2,114657
Diesuvive,1,1,119052
U L T A,38,38,7776728
3RL,1,1,9372
Social Credit Approved,9,9,679837
I The God Hand I,11,11,638242
La panza de Oguri,1,1,27944
Absolute Boundary,2,2,31736
skilldiff,3,3,85448
VOID HECHO,3,3,349501
El Arcano Del Loco,3,3,127808
Aullidos,1,1,11286
THE_DARK_LEGION,1,1,16656
Corrupt Killer,1,1,38713
Los Malditos del Albion,2,2,59980
21st Sinn,3,3,222758
C o n g o,1,1,357537
Sangre Pretoriana,11,11,647598
GOLIRAS,1,1,6931
l FALSO POSITIVO l,3,3,267194
VALEBAT,2,2,228082
V1ctory or Death,18,18,1737780
Traders league,1,1,9103
LonelyWolves777,1,1,42096
Shishio,1,1,57001
Los Namekianos,4,4,734145
UGLY PRINCESSES,1,1,1125985
Build Back Inflation,1,1,213669
JORNALEROS_DE_LA_PENUMBRA,2,2,146147
Exclusivo,1,1,75564
Egirls Enjoyers,4,4,950977
Family Affair,1,1,29753
Jeagerista,1,1,121216
O B L I G A T O R Y,1,1,39345
oLTz,14,14,519377
BEAST-HUNTER,1,1,210114
D-E-S-T-I-N-Y,2,2,978003
ThePanas,2,2,247757
DARK SOUL STAR,11,11,147401
AX Clan,1,1,32742
Rats Loot,1,1,74911
Twilight Avengers,1,1,131232
Festa Estanha,1,1,275998
Sabuesos del Farron,1,1,646300
MINOTAUROS BR,6,6,865346
LOS PILARES DE LA FAMA,34,34,1173515
Los herederos de Hierro,14,14,840847
MAGOS Y ZORRAS,7,7,773385
INTERDITS,2,2,457080
STONGHOLD LEGENDS,1,1,126286
The one 00,1,1,171117
0UTNUMB3R,4,4,458125
Xanxiety,2,2,262628
Rafinha,1,1,69284
Mafia Del Calamar,1,1,223082
MusicLovers,1,1,5610
Sangre de luna,8,8,992577
Waiting for 1v1,1,1,50677
IIMENTALII,8,8,894962
IMPERIO ALEMAN,14,14,943971
Pay Up,1,1,34881
Macanosos,1,1,5694
Lixeiros Do Pvp,1,1,17277
Storm Riders Reborn,2,2,183599
ESTA ES MI ESTATICA,1,1,86196
Monkeando la Back,2,2,178388
Osos-de-elite,1,1,73629
Exiliados del Pacto,1,1,73332
Murder Silencer,2,2,74204
R3D3NT1ON,1,1,34113
Cocholate Casero,1,1,372549
Los Gladiadores,2,2,56855
V de viagra,2,2,221874
entre-la-neblina,3,3,119652
RATIRL,1,1,85778
Les Tabarnak Du Nord,8,8,1705123
Los Mamiferos Invertebrados,2,2,181826
R A K Y A T,2,2,112516
cuenta secundaria,1,1,232705
S p a d e s s,2,2,135762
Nacidos para morir,4,4,86653
THE FAMIL,3,3,280986
DARK WOLVESS,3,3,17690
Webweavers,1,1,187188
D I V I N O S,1,1,6349
NewMountMoon,4,4,463808
Silencios de lo Infinito 23,1,1,28890
Glorious Angels,1,1,46498
Milongas Plays,1,1,99662
My Punch Into Your Ugly Face,2,2,46080
FOUR RIDER,3,3,366274
Operacao Troll,1,1,25334
Legion Radiante,1,1,64368
Cosmic Warriors Arg,3,3,127253
K1nngs,1,1,39448
Bufones de Ava,1,1,52636
Nueva Adelia,2,2,228293
Legion Indigena,1,1,28716
Los Bayardigan,1,1,20673
l E-V-O-L-U-T-I-O-N l,1,1,36165
The Comunity,1,1,37781
ThreeSetsDown,1,1,21197
Elite Demolition Group,1,1,113211
LOS BOLAS ROJAS,2,2,138834
The Family M,1,1,145719
Legion De Patos,1,1,39168
CACHORR0S,3,3,434387
H-E-L-H-E-I-M Haven,1,1,159661
Coureur de Bois,3,3,143097
Still Rich,5,5,232143
HellDogs,1,1,37235
Os Druidas Psycopatas,4,4,214515
Atmospheric,2,2,102679
Instic,4925,4929,1959259477
MANIAC BEARS,748,751,258170082
COMARCA HOBBITON,208,209,20335244
Liga de Legendas,127,128,7006319
THE ARCHIMAGOS,202,204,28870332
EZG0TO,100,101,19689691
Warlocks Legion,79,80,30723517
KNIGHTS OF BRIDGE,257,261,20638656
Aesirs,210,214,23874003
Shadowclaws,50,51,6339855
Shall We,141,144,13795515
MISTSO,36,37,5327706
Caballeros Del Pasado,331,341,54426420
MAZACRE,129,133,21095738
OSIIRIS,122,126,13147796
I N S O L A T I O N,82,85,15766197
F R A T E R N I T Y,75,78,6643959
Eterno CaoS,25,26,661747
U Are My Profit,692,720,129131713
Sindicato De Los Paputs,24,25,1913227
Arcosanti,650,678,205849148
Grougaloragran,133,139,10132366
Los Faloperos,41,43,3125126
Daddy8801,20,21,2569213
The Lonely Skibidi,794,834,320323397
Orden Hospitalaria,807,849,133056914
Fuma e Farma,19,20,2195267
Mercenario NoMercy,19,20,3559429
next page,128,135,29575027
LOkOO,128,135,21158408
P U R G 4 T O R Y,816,861,279214411
Go to Bed,18,19,1804552
THE DARKNESSES,70,74,12465462
Life is game,935,989,216994106
CECOT,168,178,35869534
V4TOS LOCOS,67,71,18372067
Wandering-Souls,180,191,14348273
THE TRUE ORDER,208,221,32665402
MINORIA,92,98,13589937
U D S,45,48,3714429
Legacy Corporation,673,720,158065604
NEW G3N,527,565,183848001
E M I N E N C E,180,193,33356288
THE BURNING FANG,13,14,3005545
ROKhan,218,235,63195787
Please No Hit Me,128,138,15484248
La Banda De Los Kamikazes,37,40,1621724
N A G A S A K l,906,980,233259345
pan con mortadelas,12,13,338562
OathBreakerz,238,258,65282541
The Rugrats,3228,3510,998931347
GRAN_TUMBA_DE_NAZARICK,91,99,6711782
MOONLIT BLACK CATS ACADEMY,11,12,557937
Mikeh,11,12,1159997
Legion Pochos,11,12,1182464
Ghost Divers,21,23,4467308
Eternal Knights of Shadows,312,343,31797703
secret heaven,10,11,752562
D A E M O N,270,297,110516815
I M O R T A I S,2529,2783,927927375
OVER DISASTERS,88,97,6514127
Flying-Pigs,19,21,3926540
King Surf,28,31,17970233
D E C L I N E,191,212,55281148
los akaskis,9,10,108209
Normal y Tropical,9,10,1695898
Feed,9,10,372047
M A N I A C,153,170,8317241
FUERZA FENIX,9,10,1045086
Road Of Ruins,18,20,2030454
Los Narcisistas,597,666,163666983
Ass Breakers,84,94,8608758
Insanos por PVE,217,243,21223176
Black Dragon Aeon,357,401,65707254
Snow Specters,73,82,3215223
TOP TIER BANGERS,16,18,385420
Union Knight,8,9,721918
Parolo,8,9,2882350
Maximals of Caerleon,8,9,617557
Donkey Punchers,8,9,191643
K R Y T H A,16,18,1178492
VK Army,313,353,57188621
Silver-Ghouls,37,42,3605208
DEVORADORES DE ALMA,36,41,1446695
honor kinghts,21,24,845918
Sickarios,7,8,307517
EQP ODIO,7,8,110177
Eternity Specters,21,24,860838
Posty,7,8,460017
AssassinsGreed,14,16,1761556
TARGARYEN E-SPORTS,7,8,541431
R E Q U 1 E M,55,63,7983359
XxMorpheusxX,41,47,2823480
Puchainas Gordas,54,62,9489354
Road Ratters,27,31,1835846
Rokosos,496,572,97387219
No Sensee,13,15,607390
DEMENTOMORI,26,30,3793206
Reyes del Respawn,39,45,6978443
Nena y Los 77 Petes,13,15,1384884
Team-Wolf,19,22,799196
B L E S S E D,25,29,2046441
H-E-L-H-E-I-M,50,58,6291632
La Furia de Midgard,104,121,10751594
Banddle City,440,513,135392615
K 4 FN,18,21,2279372
A N T A R E S,18,21,2621947
The ghost knights,6,7,1436966
BROTHERS THILL DEATH,6,7,649779
HERCULEZ,6,7,222605
Caidos_Del_Alba,132,154,8932286
en Venezuela 1,6,7,338103
NIGHT GU4RD,6,7,189962
R 0 Y A L,6,7,220817
Gente que sabe,12,14,1640733
WhiteLotus,17,20,1068208
LosMismosDeSiempre,17,20,2273392
T R I F A R l X,61,72,22849693
DPSZero,33,39,3033725
Phoenix Rebels,350,415,67032384
VALKARION,123,146,4226294
Aponia,339,403,39942449
Dreamfall,190,226,53176022
I Devil V1ctory I,110,131,20664931
RascaBolitas In Your Back,352,420,143925809
Orden Palomera,5,6,1095605
H O L Y B I B L I E,20,24,1688753
Hijos de Eru,5,6,427622
La Federacion Y,595,714,167012809
xxXLoquito y asociadoXxx,10,12,1531976
Gun Runners,5,6,554697
GUARDIANES DEL ABISMO,335,402,67489412
Depth Squad,5,6,670359
YAKUZA_G,15,18,1013268
I O BLOCK I,5,6,110839
Roses-Academy,1027,1233,205384293
ETHERNAL-GLORY,94,113,6946432
JAMAICA,49,59,5942590
The Plaga,666,803,213956050
Darkness INC,319,385,93015007
E l i x i r s,19,23,3104323
Punky Punki,450,545,156708095
La Guarida del Joker,194,235,54443235
The Real Aggression,818,992,181598544
I Loniez I,390,473,100028614
Last Bench,215,261,63171672
NO LOCK,56,68,3470564
Ill Be In Your Mom,56,68,8199719
MICHI BROTHERHOOD,107,130,17053103
DARK PRICE,60,73,5398178
ArLand,225,274,21662850
zGameZ,215,262,37692030
LycorisRadiataa,185,226,54348497
Kitty Killers,36,44,4823498
BRAZZUKA,9,11,419866
clan del viento,9,11,2423528
DULUK,31,38,3360683
The Jolly Rogerz,115,141,25497987
Infinite Astrolis,92,113,8117206
League Of Depths,13,16,2014998
Banana Republicc,13,16,6040662
Kill Or Be Kill3d,78,96,12787213
1-Culto De La Luna Eclipsada-1,13,16,970588
IMPERIO DE MYNOGHRA,86,106,4935254
shadow f1ends,54,67,5448851
ThegusT Kings,29,36,1278652
Ultima-Ratio,97,121,22016283
Via Nocturna,105,131,17991655
Recolector y Farmeo,4,5,184947
GamerSRevengers,12,15,432090
GENEI RY0D4N,4,5,164651
UtopiaMX,4,5,359512
Mas Respeto,20,25,1229215
Prime Void,4,5,251026
MXS2,12,15,2098483
Circle of Mirjan,4,5,338759
Death Tour,4,5,112597
Blood Wolf Team,28,35,1680245
Guerra de Faciones,4,5,353773
XxTropadoUrsoxX,4,5,1659842
Mercenarios Sin oficio,4,5,339589
Hermanas Margaret,8,10,269741
P0choLandia,19,24,1983518
CALOTE CLT,87,110,6785542
Black Aura,34,43,1045185
XNoMercy,864,1099,275929384
Imperium Viss Ignis,58,74,4819580
Blades of Avalon,99,127,15395314
Unslave,4334,5563,2010004799
A P E I R O N,379,487,82645726
The Bacons,49,63,5814004
NyxReign,7,9,1179082
Redemptio Aeterna,7,9,339808
LA CORTE DEL REY,7,9,1062835
SOMOS RANDOMS,7,9,2435571
Profit In HCE,7,9,308436
Sangre de Esparta,7,9,560054
THAUREM,17,22,1588709
IDark-DragonsI,34,44,11473447
R 3 T I R E D,203,263,44244037
I Warriors Company I,761,986,103561281
ShonioKami,27,35,1935156
OLIVERIAN 2_0,10,13,1002051
Nomadic Sentinels,10,13,1393001
HIMIKO SONS,10,13,1195828
No Straight Roads,36,47,4342989
Vulture Tyranny,13,17,4172014
Griffins Riders,571,747,207235552
LOS SIERVOS DE LA MUERTE,123,161,29394799
Warlord Syndicate,55,72,6124769
Los Caballeros Del Oni-Chan,460,605,154621486
TheHordeGM,95,125,14704088
Ecos Del Vacio,19,25,2404475
Honoris,452,595,41906788
El Tren del Hielo,114,151,15508723
The Aegis Project,49,65,8763641
Game of Zero,3,4,503912
KARABURMA,6,8,898502
PbI6AkU,3,4,338424
Farm to Market 51,3,4,309966
M E R M E L A D A,6,8,1044291
ArGentiNidad,3,4,661534
ASTARA,3,4,99533
BACKYARDIGANK,3,4,45647
Mobility,3,4,364280
URSOS AUTISTAS BR,6,8,1823837
Dragons of Abion,3,4,305875
GG PERO NO,3,4,7416
the guardians of wars,33,44,7938765
renegados del infiero,3,4,698784
RECONECTION GANK,6,8,629237
Tenryuubitos,9,12,382470
Solo Xd,3,4,389946
Last Darkness,3,4,147837
OS MAMACOS,6,8,148480
senpapi,3,4,220302
EL CHUCHU DE ARAGUA,15,20,2350812
WE COOKED,107,143,8110091
DRAGONS-OF-ROADS,50,67,3964378
VITERIUM,44,59,2625344
Ceifadores-de-Almas,70,94,12512793
IFireForceI,84,113,10593725
D1SARRAY,23,31,4108245
Los 0cupas,250,337,60316212
xX Mystic Xx,20,27,676165
Aura-Chill,20,27,2337379
Ordem Aracnidea,20,27,1431214
memepaws,48,65,2368272
La Madrigayra,110,149,5846449
casperblack,14,19,473459
U-S-E-L-E-S-S,28,38,2509996
LIFE AND HONOR,103,140,14062550
SOMBRA-DA-MORTE,103,140,6087291
DaOneNOnly,50,68,3427020
OUTLAW5,94,128,21573386
A L C A T E I 4,58,79,4956030
H3roLag,22,30,2121194
Rohan kingdom,11,15,278731
E S C O R I A S,11,15,615047
KURO-S H3LL,145,198,10576299
Pirates creed,41,56,5903174
SH4DOW G4RDEN,30,41,8195399
IRMANDADE DOS RENEGADOS,49,67,2333865
Proyecto Nefalem,32,44,5960578
Pentachill,42,58,10277489
Mafia Sindical,215,297,43915433
M A N D A T O R Y,435,602,50955612
LatinKarma,13,18,196345
NightHunterss,13,18,1168352
BearLiddle,52,72,5574144
L 0 B O S,88,122,12419806
GATITOS TERRORISTAS,54,75,9603756
JOMSVIK1NGS,18,25,2947698
IG2I,82,114,23628364
H E L L _ D I V E R S,149,208,27885613
I N S O L E N T,371,518,62598172
B L I N K,106,148,23171802
The Blessed Ones,5,7,774548
AETT Blar,5,7,299764
LA TABERNA DEL TROLL,5,7,626157
1El Continental,5,7,327444
Morbid Grave,215,302,17552475
Gankers LetaLes,1128,1586,245048700
Sweet Violence,438,616,89305814
Alpha Rats,187,263,44041702
The Lonely Mauron,76,107,9199332
Legion Brocoli,71,100,5893448
Dont_Cry,78,110,24281598
Yeguas avalonianas,243,343,74203850
ON PACE WAR,12,17,230625
Stop Crying Baby,12,17,579710
Bandit Lords,86,122,9840216
ANNlHILATION,307,436,72528295
Anti Hype Rus,14,20,1265688
Drakebound,119,170,12297624
Templarios Gold,21,30,1559436
B L V C K B U L L S,7,10,1301749
we dont want fake people,7,10,311684
Paladinos Sagrados,7,10,810763
iCore,16,23,1543948
A U T I S M O,34,49,5446964
Toy Soldier,122,176,10681928
fairy tail3,45,65,5557760
Hellgrind,9,13,1573592
300m,183,265,68593501
MAS57,40,58,3502592
xGuardianes del abismo,11,16,1088467
E R E B U S,107,156,9512662
ROYALCROWN,39,57,6425433
Night-Wolves,149,218,49749239
P O S E II D O N,30,44,18905020
N E V A D A,62,91,12232905
Interrupted Signal,32,47,3742865
LEGION CUY,102,150,14992704
R E H A B,441,649,113749529
Seakalm,36,53,3950891
xXBad IdeaXx,188,277,23951743
iBurn,40,59,6037395
McDonaIds,75,111,2688159
Adeptus-Custodes,27,40,1521897
FATAL1TY,29,43,1817222
Mute Zone,190,282,42948046
Honey Fingers,66,98,10574135
We Are Yakuza,82,122,9039723
I Think So,125,186,26066200
EL REICH,16,24,828393
La Cota905,2,3,26896
Refimeros,4,6,561016
4FUN IN BLACK,2,3,54667
Account not found,2,3,200816
Kedoin,12,18,814256
Shikanoko,2,3,1845234
GANKOLETA,4,6,697938
Soul of Gold,4,6,3199911
Uknows,4,6,231302
Batata-Gankers,4,6,2451711
Taverna Da Engenharia,2,3,179269
Nous7Familly,6,9,536921
OLYMPUSMX,2,3,81225
CosmiC-ChesT,6,9,1332428
Bleeding Apes,4,6,833062
LOS_GALGAROS,2,3,99469
I---GatardoRecords---I,2,3,126758
touros negro,8,12,284154
pocho power,6,9,591379
Eternos del Abismo,16,24,1284796
l ESCALATION FASST l,2,3,386345
Leguminosidade,6,9,102660
ARKADIA GHOST,4,6,373411
RIZZO,2,3,90161
DESMONTADOS,2,3,33072
Mandalorianos de Chile,2,3,182273
Onyxia Z,4,6,153777
Guardianes Del Espectro,4,6,726951
Goddess Morgana,2,3,92575
MiXueBingChen,2,3,119464
TALLADOS,16,24,1522499
Negocios a Parte,2,3,105049
PINTIBINTOCAS,2,3,57496
LierAndSnake,4,6,1345153
FRANGOS INC,4,6,631657
TEMPLARS_ORDER,4,6,381602
ZEFIRO,2,3,449222
CAOTICA,10,15,1160760
Mystic Avengers,22,33,2454543
Gatos X locos,2,3,1038002
LORDS DAEDRAS,8,12,671481
Grand Kaos,2,3,266617
Phantom Horde,2,3,97038
Bariloche,4,6,1759915
the woolfs,2,3,175663
Final Forms,2,3,58236
PLAN 3K -GENTE POSI,2,3,52458
Hiden Assassins,2,3,66077
ONLY-F4NS,14,21,1210347
ERECTION,2,3,19431
Z 0 N E,82,123,8603514
Monky Nigth,4,6,150790
GGBR,2,3,63992
Lobos Dourados da Noite,4,6,534132
KINGS OF DRAGON,2,3,214775
PRIMARIS SQUAD,2,3,80757
Anti-Tesis,4,6,344034
cadets of antisocials,2,3,204795
GuildPotato103,2,3,37503
LosUltimosWendigos,2,3,58035
HEARTHGUARDS,2,3,139656
Tumba de la Espada,6,9,573006
K-O-Z-A-R-K,4,6,138792
Royal Circus,2,3,371011
The Wolves Of Valhalla,2,3,14264
Ordo Militiae Templi,2,3,77965
Granjeros_Cie,2,3,311174
Born To D1e,167,251,53146779
Os Sem Nome,151,227,8021291
TIERRA - MEDIA,135,203,39947375
Atrasa Lado,45,68,13979579
M 0 R D O R,35,53,9504876
KillSquad,68,103,4133763
Happy Hour,29,44,3609809
Pay_For_It,226,343,59300236
Divine Departure,67,102,5787935
The Kingdom Of Guardians,19,29,876955
Pure State,17,26,2294741
DivineVoid,153,234,51273108
PLAYB0YS,68,104,26120295
IT s ShoW TimE,385,589,38844443
RedLine Empire,200,307,26085364
The Bells,253,389,27094827
lB E R S E R K,405,623,85518402
REVELATION CLAN,13,20,2105334
Chronus,13,20,507480
NIFFLHEIM,72,111,28716592
Paz Eterna,59,91,7902564
You Okay,51,79,5150730
Escoria Rebelde,118,183,28665399
T-5,29,45,1911053
THEPIGMAFIE,9,14,495726
C A T A C L I S M,9,14,369726
I REVENGE I,501,780,176148516
Ban4nas De Pijamas,41,64,14474222
Los POCHOcloss,422,660,52743536
MEDIEVAL SHADOWS,131,205,29726624
NAVAJA,53,83,4219405
PRIMATA MOD,618,970,161269513
Zerg Incoming,7,11,404702
Dark Foundation,14,22,810953
A-S-G,35,55,2868442
Eromita,31,49,6567612
Fire With Fire,225,356,35136200
Red banditss,36,57,16160614
OSOS AUTISTAS,131,208,21162944
Mythic Vanguard,228,363,23587465
LOS CHASQUIS,54,86,4249710
H3rois da Tret4,178,284,30126473
Baofengyu,67,107,15670680
Obsidianss,5,8,2335639
Jacobs,5,8,433744
H4LLOWEEN,10,16,315712
N0 FUTURE,10,16,692975
Evil Paura,188,302,31938462
Krozakov,586,942,238770749
KING MANE,164,264,10373510
Critical-Hit,54,87,3272620
F E A R M E,361,583,100039963
MASKEICOS,13,21,654525
Furia Nocturnx,1778,2877,439925006
Velo Rojo,108,175,32177740
Onliners,8,13,594283
III HASHTAG III,83,135,13006567
The Destruction Company,176,287,19525638
LIOZKIRO,30,49,1246355
F0rwardUnt0Dawn,11,18,1173143
La RevelionLx,22,36,2210630
Raven Of Morgana,314,514,114604619
Guardianes De Nazarick,25,41,2603639
Veel Glorie,50,82,6435929
Cavaleiros Avalonianos,95,156,13059695
ClAN PR3STIGU3,14,23,895060
4 20 ALL THE DAY,14,23,3861659
Redentores da Prata,17,28,1341733
I Heavenly Demon I,94,155,7495622
f-BarZini,32,53,3011683
Anti Sociais,101,168,14094231
K O D O K U,21,35,861611
Golden Moose,9,15,1998444
Tela UwU,3,5,666913
Government Subsidies,6,10,275029
Grid Hollow,3,5,454116
MODO GUERRA,3,5,321831
LEGENDARY PEGASES,3,5,203295
RROMPECRANEOS,6,10,75412
SIMIOS GANG,3,5,259756
Black Alienz,3,5,66426
Umbrella the Revenger,3,5,160422
C O N F L I C T I V O S,3,5,532547
Southern Merchants Guild,3,5,1707155
Team Combi Gaming,3,5,1451479
La casa de goku,3,5,103740
Reds Monkeys,6,10,1349122
Gaiola,3,5,498098
ParadoxUniversal,6,10,452515
Axx Brakers,3,5,201941
LOS PRIMOS FC,3,5,303730
ANGELES GUARDIANES,3,5,167152
I Guess What I,12,20,1374896
Trippie Redd,30,50,881548
Zoltrak,12,20,319897
Black Veil Order,3,5,343714
W R E C K E D,160,267,29584359
Dark FuneraI,67,112,14674225
X-PvP,202,338,61510974
IN MOR TAL,34,57,2681191
PROJECT ELITE,38,64,15425677
Last Bober Dance,475,801,127402352
Cavaleiros de Vera Cruz,75,127,8679122
The Kings Codex,72,122,15020044
V O R A C I T Y,152,258,44457141
Explore The World,273,464,38092255
BLACK NIGH,20,34,1567737
Los Hermanos Pollos,17,29,521409
CeridwensLittleHelpers,17,29,1018689
frentic of valor,7,12,901389
CLTs de Bridgewatch,21,36,1626326
DRAGON INFINIT,21,36,3808185
Eikonic,752,1292,183677857
LEVELEANDO SOLOS,32,55,3317523
SAT1VA,107,184,22708781
Taiko,237,408,31338875
Tributos,18,31,4229382
R 4 V E N,78,135,19073591
Harvesters of the Hopeful,773,1348,133939930
Red Zone Delivery,4,7,100378
B E A S T Y,4,7,239575
BOW GAMING,8,14,535519
5ymphony Of The Night,12,21,1823135
MaDFK,4,7,1024147
L E Y W I N S,4,7,106701
LOA MATA CAPIBARAS,4,7,309164
Hollow Specs,52,91,6881003
Prata Negativa,4,7,38725
Stand Out,4,7,1447256
La Guardia del Templo,4,7,186805
Cyan,324,569,54606450
Ordem da Cupula,70,123,1674305
SKY GUARDIANS,33,58,2818762
Hamburg Kid,46,81,8055563
JOKERSPRANKS,13,23,1259168
Evil_Eyes_System,13,23,956396
N A M 3 L E S S,436,772,101747615
ETERNAL NIGHTS,31,55,6831606
L I O N H E A R T,40,71,3605340
Cuervos sangriento,18,32,1337425
RAD4R,9,16,1016910
xCATACLYSMx,9,16,283751
Life is game II,9,16,4113796
MIRAME Y TE MUERES,9,16,978823
IVEXI,86,153,12086692
Te Brawlea Un Negro,32,57,7970396
L E G E N D A R I O S,114,204,16415822
Doislave,101,181,54246122
C A M B A D A,198,356,37030215
Von supremo,190,342,24332422
LA CRUZ DE ADAMANTIUM NEGRO,5,9,604528
Yotaze 06,5,9,316409
LOUCADEMIA GANKER,10,18,274666
PAUS MOLINHOS,5,9,704309
SacredCreed,10,18,2348179
REDD HOUNDS,10,18,592092
SDMN Sol Da Meia Noite,10,18,561542
Communist Commando,5,9,253456
Evil Monarch,5,9,490908
I APEX PREDATOR I,5,9,323208
Stacksfree,5,9,342569
Quinta Ordem,77,139,5616125
OnlyFame1,21,38,2905555
ABYSSUS X,37,67,14988714
The Dungeon Of The Black Compa,107,195,6465702
Corranlabola,102,186,11242421
R U L E R S,6,11,366565
NXBR,6,11,220274
Searchers Of The Lost Candy,6,11,249794
Earned,6,11,1657655
F0CUS,6,11,250354
Captain Timo,12,22,1676961
Private Union,6,11,700766
HOPLITA,168,309,40989831
ADEPTOS DE LA PAJA,131,241,21640052
Black-Vortex,33,61,1199803
AltoRango,7,13,281376
RedGlitchs,7,13,1053951
Reality Deniers,7,13,598763
Santuario de las sombras,7,13,408705
Marlock Watchful Company,7,13,511941
Los Perilleros,35,65,4120211
II W A R R I O R S II,7,13,585542
ARKADIA WORLD,101,188,13866993
-,8150,15212,1240626018
Shadow Runners,15,28,1127989
DATE A LIVE,188,352,42693097
LosHijosDeLaLuna,8,15,967297
Lord Of Loot,16,30,1560940
Martlockanos,25,47,1512474
Throwing Chair,151,284,28318218
BONDE DO KONG,17,32,723182
MeT4LCorp,96,181,5307728
Chen t,27,51,1555283
Twilight Knights,45,85,4280937
Sertralina,9,17,8345220
ELITE MONKEYS,9,17,1144090
N0TCH,18,34,9140832
L U S I T A N I A,88,167,12532473
H Y S T E R Y A,10,19,549923
XMxAxYxHxExMx,10,19,772872
Loucos Por PVE,139,265,11876250
Finis terra,27,52,3019876
S K Y R 1 M,70,135,10305799
S-TARK,15,29,756838
Holy_Templar Order,15,29,1919009
XANGELESXSANGRIENTOSX,16,31,485774
SexyMadaFaka,27,53,926400
EL LAG DE LAS HCE,29,57,5856290
I Made in Abyss I,48,95,12661274
GreMiO dE cerVeCeroS,52,103,5632349
Secta del guante,2,4,233262
THE RO0STERS,1,2,13793
Big familly,3,6,251636
Black spring,1,2,234677
Os_nao_ve_bicho,1,2,109304
G E M A,7,14,2749916
Dragon Cross,1,2,89384
Platigolds,1,2,7272
IEEE,1,2,78841
Legio Fulminis,128,256,9252496
M I S T W A L K E R S,2,4,8946
Los Pochitos de Taty,8,16,1230938
Rioting,1,2,85843
AFKINGLAND,3,6,265192
L0PEZ,1,2,42018
Viatorem,1,2,168507
H O S P I C I O,4,8,144799
suisei no gotoku,1,2,146725
NEXUS 4,1,2,53576
Yellow River Boys,1,2,113221
Family_of_Gankers,2,4,33445
OneWarrior,1,2,129059
JJMonkys,2,4,206627
L E G I O N - N O C T U R N A,4,8,126375
Clube do Bola CDB,1,2,191539
Gati Army,1,2,20232
Solid Blue,2,4,208769
Assassins Creeed,2,4,863548
Crazzy Train,1,2,87063
BLACK MOONS,4,8,491211
La mula embotellada,20,40,3859692
Fauces de Avalon,4,8,1444568
I Minimum Effort I,2,4,221590
familia croods,1,2,138091
Formosa Overlord,2,4,303861
LA MARCA DEL EXILIO,2,4,49411
Snow Raiders,10,20,1412697
L U N A T I C S,1,2,50694
Poverty Maker,1,2,94815
CAZADRAGONES,8,16,1396590
Gooners INC,3,6,229457
CmDTeam,5,10,258667
Detonadores de pochitos 2,1,2,28329
SEX_MEX,1,2,72366
La Hermandad del Espresso,16,32,1792453
Big Rooster,1,2,73363
S0MBRAS DE ALBION,4,8,64723
DRAGON B0RN,1,2,37855
MIRMIDONS77,2,4,395948
hwm,2,4,147707
Desterrados_1,1,2,109755
Anti Nikkers,1,2,168782
IS NOT MY STATIC,1,2,95500
Garrafuria,35,70,1095619
Mst-Theford,1,2,239354
La Tropa de Trooper,1,2,20866
NeGhada-SA,1,2,16654
War Dreams,5,10,892513
KchaPoshos,1,2,57988
UberBlack,1,2,1515627
MulitaSquad,5,10,594806
l UNBROKEN l,1,2,2367866
la orden de la sombras,3,6,572346
Rob1n Hood,6,12,447168
Batutinhas,2,4,71211
